date,time_utc,currency,event_name,impact_level,actual_value,forecast_value,previous_value
"Oct 2, 2015",12:00am,EUR,Spanish Unemployment Change,Medium,26.1K,17.9K,21.7K
"Oct 5, 2015",Day 1,EUR,Eurogroup Meetings,Medium,,,
"Oct 5, 2015",11:00pm,EUR,German Factory Orders m/m,Medium,-1.8%,0.5%,-2.2%
"Oct 6, 2015",All Day,EUR,ECOFIN Meetings,Medium,,,
"Oct 6, 2015",Day 2,EUR,Eurogroup Meetings,Medium,,,
"Oct 6, 2015",10:00am,EUR,ECB President Draghi Speaks,High,,,
"Oct 8, 2015",4:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
"Oct 9, 2015",2:15pm,EUR,German Buba President Weidmann Speaks,Medium,,,
"Oct 13, 2015",2:00am,EUR,German ZEW Economic Sentiment,High,1.9,6.8,12.1
"Oct 13, 2015",2:00am,EUR,ZEW Economic Sentiment,Medium,30.1,30.1,33.3
"Oct 16, 2015",2:00am,EUR,Final CPI y/y,Medium,-0.1%,-0.1%,-0.1%
"Oct 22, 2015",12:00am,EUR,Spanish Unemployment Rate,Medium,21.2%,21.9%,22.4%
"Oct 22, 2015",4:45am,EUR,Main Refinancing Rate,High,0.05%,0.05%,0.05%
"Oct 22, 2015",5:30am,EUR,ECB Press Conference,High,,,
"Oct 23, 2015",12:00am,EUR,French Flash Manufacturing PMI,High,50.7,50.2,50.6
"Oct 23, 2015",12:00am,EUR,French Flash Services PMI,Medium,52.3,51.9,51.9
"Oct 23, 2015",12:30am,EUR,German Flash Manufacturing PMI,High,51.6,51.8,52.3
"Oct 23, 2015",12:30am,EUR,German Flash Services PMI,Medium,55.2,54.0,54.1
"Oct 23, 2015",1:00am,EUR,Flash Manufacturing PMI,Medium,52.0,51.8,52.0
"Oct 23, 2015",1:00am,EUR,Flash Services PMI,Medium,54.2,53.6,53.7
"Oct 26, 2015",2:00am,EUR,German ifo Business Climate,High,108.2,108.1,108.5
"Oct 27, 2015",2:00am,EUR,M3 Money Supply y/y,Medium,4.9%,5.0%,4.9%
"Oct 29, 2015",All Day,EUR,German Prelim CPI m/m,Medium,0.0%,-0.1%,-0.2%
"Oct 29, 2015",1:00am,EUR,Spanish Flash CPI y/y,Medium,-0.7%,-0.6%,-0.9%
"Oct 29, 2015",1:55am,EUR,German Unemployment Change,Medium,-5K,-4K,2K
"Oct 30, 2015",12:00am,EUR,German Retail Sales m/m,Medium,0.0%,0.4%,-0.7%
"Oct 30, 2015",1:00am,EUR,Spanish Flash GDP q/q,Medium,0.8%,0.9%,1.0%
"Oct 30, 2015",3:00am,EUR,Core CPI Flash Estimate y/y,Medium,1.0%,0.9%,0.9%
"Oct 30, 2015",3:00am,EUR,CPI Flash Estimate y/y,Medium,0.0%,0.0%,-0.1%
"Oct 30, 2015",3:00am,EUR,Unemployment Rate,Medium,10.8%,11.0%,10.9%
"Nov 2, 2015",12:15am,EUR,Spanish Manufacturing PMI,Medium,51.3,51.9,51.7
"Nov 3, 2015",12:00am,EUR,Spanish Unemployment Change,Medium,82.3K,70.3K,26.1K
"Nov 3, 2015",11:00am,EUR,ECB President Draghi Speaks,Medium,,,
"Nov 4, 2015",12:00am,EUR,ECB President Draghi Speaks,High,,,
"Nov 4, 2015",11:00pm,EUR,German Factory Orders m/m,Medium,-1.7%,1.1%,-1.8%
"Nov 5, 2015",2:00am,EUR,EU Economic Forecasts,Medium,,,
"Nov 5, 2015",2:45am,EUR,ECB President Draghi Speaks,Medium,,,
"Nov 9, 2015",All Day,EUR,Eurogroup Meetings,Medium,,,
"Nov 10, 2015",1:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Nov 10, 2015",All Day,EUR,ECOFIN Meetings,Medium,,,
"Nov 11, 2015",5:15am,EUR,ECB President Draghi Speaks,High,,,
"Nov 12, 2015",12:30am,EUR,ECB President Draghi Speaks,High,,,
"Nov 12, 2015",2:30am,EUR,ECB President Draghi Speaks,High,,,
"Nov 12, 2015",11:00pm,EUR,German Prelim GDP q/q,High,0.3%,0.3%,0.4%
"Nov 13, 2015",2:00am,EUR,Flash GDP q/q,Medium,0.3%,0.4%,0.4%
"Nov 16, 2015",2:00am,EUR,Final CPI y/y,Medium,0.1%,0.0%,0.0%
"Nov 16, 2015",2:15am,EUR,ECB President Draghi Speaks,High,,,
"Nov 17, 2015",2:00am,EUR,German ZEW Economic Sentiment,High,10.4,6.7,1.9
"Nov 17, 2015",2:00am,EUR,ZEW Economic Sentiment,Medium,28.3,35.2,30.1
"Nov 19, 2015",12:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Nov 19, 2015",4:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
"Nov 20, 2015",12:00am,EUR,ECB President Draghi Speaks,High,,,
"Nov 20, 2015",2:15am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Nov 22, 2015",3:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Nov 23, 2015",12:00am,EUR,French Flash Manufacturing PMI,High,50.8,50.7,50.6
"Nov 23, 2015",12:00am,EUR,French Flash Services PMI,Medium,51.3,52.1,52.7
"Nov 23, 2015",12:30am,EUR,German Flash Manufacturing PMI,High,52.6,52.2,52.1
"Nov 23, 2015",12:30am,EUR,German Flash Services PMI,Medium,55.6,54.3,54.5
"Nov 23, 2015",1:00am,EUR,Flash Manufacturing PMI,Medium,52.8,52.3,52.3
"Nov 23, 2015",1:00am,EUR,Flash Services PMI,Medium,54.6,54.2,54.1
"Nov 23, 2015",All Day,EUR,Eurogroup Meetings,Medium,,,
"Nov 24, 2015",1:00am,EUR,German ifo Business Climate,High,109.0,108.3,108.2
"Nov 26, 2015",1:00am,EUR,M3 Money Supply y/y,Medium,5.3%,4.9%,4.9%
"Nov 27, 2015",12:00am,EUR,Spanish Flash CPI y/y,Medium,-0.3%,-0.5%,-0.7%
"Nov 29, 2015",11:00pm,EUR,German Retail Sales m/m,Medium,-0.4%,0.3%,0.0%
"Nov 29, 2015",All Day,EUR,German Prelim CPI m/m,Medium,0.1%,0.1%,0.0%
"Dec 1, 2015",12:15am,EUR,Spanish Manufacturing PMI,Medium,53.1,51.9,51.3
"Dec 1, 2015",12:55am,EUR,German Unemployment Change,Medium,-13K,-4K,-6K
"Dec 1, 2015",2:00am,EUR,Unemployment Rate,Medium,10.7%,10.8%,10.8%
"Dec 2, 2015",12:00am,EUR,Spanish Unemployment Change,Medium,-27.1K,-10.3K,82.3K
"Dec 2, 2015",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,0.9%,1.1%,1.1%
"Dec 2, 2015",2:00am,EUR,CPI Flash Estimate y/y,Medium,0.1%,0.2%,0.1%
"Dec 3, 2015",4:45am,EUR,Main Refinancing Rate,High,0.05%,0.05%,0.05%
"Dec 3, 2015",5:30am,EUR,ECB Press Conference,High,,,
"Dec 3, 2015",11:00pm,EUR,German Factory Orders m/m,Medium,1.8%,1.3%,-0.7%
"Dec 4, 2015",9:20am,EUR,ECB President Draghi Speaks,High,,,
"Dec 7, 2015",All Day,EUR,Eurogroup Meetings,Medium,,,
"Dec 8, 2015",All Day,EUR,ECOFIN Meetings,Medium,,,
"Dec 10, 2015",10:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Dec 11, 2015",2:30am,EUR,Long Term Refinancing Operation,Medium,18.3B,7.5B,15.5B
"Dec 20, 2015",All Day,EUR,Spanish Parliamentary Election,Medium,,,
"Dec 14, 2015",3:00am,EUR,ECB President Draghi Speaks,High,,,
"Dec 15, 2015",2:00am,EUR,German ZEW Economic Sentiment,High,16.1,15.2,10.4
"Dec 15, 2015",2:00am,EUR,ZEW Economic Sentiment,Medium,33.9,34.4,28.3
"Dec 16, 2015",12:00am,EUR,French Flash Manufacturing PMI,High,51.6,50.6,50.6
"Dec 16, 2015",12:00am,EUR,French Flash Services PMI,Medium,50.0,50.7,51.0
"Dec 16, 2015",12:30am,EUR,German Flash Manufacturing PMI,High,53.0,52.7,52.9
"Dec 16, 2015",12:30am,EUR,German Flash Services PMI,Medium,55.4,55.5,55.6
"Dec 16, 2015",1:00am,EUR,Flash Manufacturing PMI,Medium,53.1,52.8,52.8
"Dec 16, 2015",1:00am,EUR,Flash Services PMI,Medium,53.9,54.0,54.2
"Dec 16, 2015",2:00am,EUR,Final CPI y/y,Medium,0.2%,0.1%,0.1%
"Dec 17, 2015",1:00am,EUR,German ifo Business Climate,High,108.7,109.2,109.0
"Dec 30, 2015",12:00am,EUR,Spanish Flash CPI y/y,Medium,0.0%,0.1%,-0.3%
"Dec 30, 2015",1:00am,EUR,M3 Money Supply y/y,Medium,5.1%,5.2%,5.3%
"Jan 3, 2016",All Day,EUR,German Prelim CPI m/m,Medium,-0.1%,0.2%,0.1%
"Jan 4, 2016",12:15am,EUR,Spanish Manufacturing PMI,Medium,53.0,53.1,53.1
"Jan 5, 2016",12:00am,EUR,Spanish Unemployment Change,Medium,-55.8K,-52.6K,-27.1K
"Jan 5, 2016",12:55am,EUR,German Unemployment Change,Medium,-14K,-7K,-14K
"Jan 5, 2016",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,0.9%,1.0%,0.9%
"Jan 5, 2016",2:00am,EUR,CPI Flash Estimate y/y,Medium,0.2%,0.4%,0.2%
"Jan 6, 2016",11:00pm,EUR,German Factory Orders m/m,Medium,1.5%,0.1%,1.7%
"Jan 6, 2016",11:00pm,EUR,German Retail Sales m/m,Medium,0.2%,0.5%,-0.1%
"Jan 7, 2016",2:00am,EUR,Unemployment Rate,Medium,10.5%,10.7%,10.6%
"Jan 14, 2016",All Day,EUR,Eurogroup Meetings,Medium,,,
"Jan 14, 2016",4:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
"Jan 15, 2016",All Day,EUR,ECOFIN Meetings,Medium,,,
"Jan 19, 2016",2:00am,EUR,German ZEW Economic Sentiment,High,10.2,8.2,16.1
"Jan 19, 2016",2:00am,EUR,Final CPI y/y,Medium,0.2%,0.2%,0.2%
"Jan 19, 2016",2:00am,EUR,ZEW Economic Sentiment,Medium,22.7,27.9,33.9
"Jan 21, 2016",4:45am,EUR,Main Refinancing Rate,High,0.05%,0.05%,0.05%
"Jan 21, 2016",5:30am,EUR,ECB Press Conference,High,,,
"Jan 21, 2016",11:45pm,EUR,ECB President Draghi Speaks,High,,,
"Jan 22, 2016",12:00am,EUR,French Flash Manufacturing PMI,High,50.0,51.6,51.4
"Jan 22, 2016",12:00am,EUR,French Flash Services PMI,Medium,50.6,50.4,49.8
"Jan 22, 2016",12:30am,EUR,German Flash Manufacturing PMI,High,52.1,53.0,53.2
"Jan 22, 2016",12:30am,EUR,German Flash Services PMI,Medium,55.4,55.6,56.0
"Jan 22, 2016",1:00am,EUR,Flash Manufacturing PMI,Medium,52.3,53.0,53.2
"Jan 22, 2016",1:00am,EUR,Flash Services PMI,Medium,53.6,54.2,54.2
"Feb 1, 2016",12:15am,EUR,Spanish Manufacturing PMI,Medium,55.4,52.5,53.0
"Feb 1, 2016",8:00am,EUR,ECB President Draghi Speaks,High,,,
"Feb 2, 2016",12:00am,EUR,Spanish Unemployment Change,Medium,57.2K,71.2K,-55.8K
"Feb 2, 2016",12:55am,EUR,German Unemployment Change,Medium,-20K,-7K,-16K
"Feb 2, 2016",2:00am,EUR,Unemployment Rate,Medium,10.4%,10.5%,10.5%
"Feb 4, 2016",12:00am,EUR,ECB President Draghi Speaks,High,,,
"Feb 4, 2016",2:00am,EUR,EU Economic Forecasts,Medium,,,
"Feb 4, 2016",11:00pm,EUR,German Factory Orders m/m,Medium,-0.7%,-0.3%,1.5%
"Jan 25, 2016",1:00am,EUR,German ifo Business Climate,High,107.3,108.5,108.6
"Jan 25, 2016",10:00am,EUR,ECB President Draghi Speaks,High,,,
"Jan 27, 2016",All Day,EUR,German Prelim CPI m/m,Medium,-0.8%,-0.8%,-0.1%
"Jan 28, 2016",12:00am,EUR,Spanish Unemployment Rate,Medium,20.9%,21.1%,21.2%
"Jan 28, 2016",11:00pm,EUR,German Retail Sales m/m,Medium,-0.2%,0.3%,0.4%
"Jan 29, 2016",12:00am,EUR,Spanish Flash CPI y/y,Medium,-0.3%,0.1%,0.0%
"Jan 29, 2016",12:00am,EUR,Spanish Flash GDP q/q,Medium,0.8%,0.8%,0.8%
"Jan 29, 2016",1:00am,EUR,M3 Money Supply y/y,Medium,4.7%,5.2%,5.0%
"Jan 29, 2016",2:00am,EUR,CPI Flash Estimate y/y,High,0.4%,0.4%,0.2%
"Jan 29, 2016",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,1.0%,0.9%,0.9%
"Feb 15, 2016",6:00am,EUR,ECB President Draghi Speaks,High,,,
"Feb 16, 2016",2:00am,EUR,German ZEW Economic Sentiment,High,1.0,0.1,10.2
"Feb 16, 2016",2:00am,EUR,ZEW Economic Sentiment,Medium,13.6,10.3,22.7
"Feb 18, 2016",4:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
"Feb 11, 2016",All Day,EUR,Eurogroup Meetings,Medium,,,
"Feb 11, 2016",11:00pm,EUR,German Prelim GDP q/q,High,0.3%,0.3%,0.3%
"Feb 12, 2016",2:00am,EUR,Flash GDP q/q,Medium,0.3%,0.3%,0.3%
"Feb 12, 2016",All Day,EUR,ECOFIN Meetings,Medium,,,
"Feb 28, 2016",11:00pm,EUR,German Retail Sales m/m,Medium,0.7%,0.3%,0.6%
"Feb 29, 2016",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,0.7%,0.9%,1.0%
"Feb 29, 2016",2:00am,EUR,CPI Flash Estimate y/y,Medium,-0.2%,0.0%,0.3%
"Mar 1, 2016",12:15am,EUR,Spanish Manufacturing PMI,Medium,54.1,54.3,55.4
"Mar 1, 2016",12:55am,EUR,German Unemployment Change,Medium,-10K,-10K,-19K
"Mar 1, 2016",2:00am,EUR,Unemployment Rate,Medium,10.3%,10.4%,10.4%
"Mar 2, 2016",12:00am,EUR,Spanish Unemployment Change,Medium,2.2K,0.2K,57.2K
"Feb 22, 2016",12:00am,EUR,French Flash Manufacturing PMI,Medium,50.3,49.9,50.0
"Feb 22, 2016",12:00am,EUR,French Flash Services PMI,Medium,49.8,50.4,50.3
"Feb 22, 2016",12:30am,EUR,German Flash Manufacturing PMI,Medium,50.2,52.1,52.3
"Feb 22, 2016",12:30am,EUR,German Flash Services PMI,Medium,55.1,54.8,55.0
"Feb 22, 2016",1:00am,EUR,Flash Manufacturing PMI,Medium,51.0,52.1,52.3
"Feb 22, 2016",1:00am,EUR,Flash Services PMI,Medium,53.0,53.4,53.6
"Feb 23, 2016",1:00am,EUR,German ifo Business Climate,High,105.7,107.0,107.3
"Feb 25, 2016",1:00am,EUR,M3 Money Supply y/y,Medium,5.0%,4.7%,4.7%
"Feb 25, 2016",2:00am,EUR,Final CPI y/y,Medium,0.3%,0.4%,0.4%
"Feb 25, 2016",All Day,EUR,German Prelim CPI m/m,Medium,0.4%,0.6%,-0.8%
"Feb 26, 2016",12:00am,EUR,Spanish Flash CPI y/y,Medium,-0.8%,-0.5%,-0.3%
"Mar 17, 2016",3:00am,EUR,Final CPI y/y,Medium,-0.2%,-0.2%,-0.2%
"Mar 6, 2016",11:00pm,EUR,German Factory Orders m/m,Medium,-0.1%,-0.4%,-0.2%
"Mar 7, 2016",All Day,EUR,Eurogroup Meetings,Medium,,,
"Mar 8, 2016",All Day,EUR,ECOFIN Meetings,Medium,,,
"Mar 10, 2016",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.05%,0.05%
"Mar 10, 2016",4:45am,EUR,Monetary Policy Statement,High,,,
"Mar 10, 2016",5:30am,EUR,ECB Press Conference,High,,,
"Mar 22, 2016",1:00am,EUR,French Flash Manufacturing PMI,Medium,49.6,50.2,50.2
"Mar 22, 2016",1:00am,EUR,French Flash Services PMI,Medium,51.2,49.5,49.2
"Mar 22, 2016",1:30am,EUR,German Flash Manufacturing PMI,Medium,50.4,50.9,50.5
"Mar 22, 2016",1:30am,EUR,German Flash Services PMI,Medium,55.5,55.1,55.3
"Mar 22, 2016",2:00am,EUR,German ifo Business Climate,High,106.7,106.1,105.7
"Mar 22, 2016",2:00am,EUR,Flash Manufacturing PMI,Medium,51.4,51.4,51.2
"Mar 22, 2016",2:00am,EUR,Flash Services PMI,Medium,54.0,53.5,53.3
"Mar 22, 2016",3:00am,EUR,German ZEW Economic Sentiment,High,4.3,6.3,1.0
"Mar 22, 2016",3:00am,EUR,ZEW Economic Sentiment,Medium,10.6,8.2,13.6
"Mar 23, 2016",5:40am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Mar 24, 2016",3:30am,EUR,Long Term Refinancing Operation,Medium,7.3B,24.3B,18.3B
"Mar 29, 2016",1:00am,EUR,M3 Money Supply y/y,Medium,5.0%,5.0%,5.0%
"Mar 29, 2016",All Day,EUR,German Prelim CPI m/m,Medium,0.8%,0.6%,0.4%
"Mar 30, 2016",11:00pm,EUR,German Retail Sales m/m,Medium,-0.4%,0.3%,-0.1%
"Mar 31, 2016",12:00am,EUR,Spanish Flash CPI y/y,Medium,-0.8%,-0.6%,-0.8%
"Mar 31, 2016",12:55am,EUR,German Unemployment Change,Medium,0K,-6K,-9K
"Mar 31, 2016",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,1.0%,0.9%,0.8%
"Mar 31, 2016",2:00am,EUR,CPI Flash Estimate y/y,Medium,-0.1%,-0.1%,-0.2%
"Apr 1, 2016",12:15am,EUR,Spanish Manufacturing PMI,Medium,53.4,53.8,54.1
"Apr 14, 2016",2:00am,EUR,Final CPI y/y,Medium,0.0%,-0.1%,-0.1%
"Apr 4, 2016",12:00am,EUR,Spanish Unemployment Change,Medium,-58.2K,21.3K,2.2K
"Apr 4, 2016",2:00am,EUR,Unemployment Rate,Medium,10.3%,10.3%,10.3%
"Apr 4, 2016",11:00pm,EUR,German Factory Orders m/m,Medium,-1.2%,0.5%,0.5%
"Apr 7, 2016",4:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
"Apr 7, 2016",7:00am,EUR,ECB President Draghi Speaks,High,,,
"Apr 25, 2016",1:00am,EUR,German ifo Business Climate,High,106.6,107.1,106.7
"Apr 27, 2016",1:00am,EUR,M3 Money Supply y/y,Medium,5.0%,5.0%,4.9%
"Apr 27, 2016",All Day,EUR,German Prelim CPI m/m,Medium,-0.2%,-0.2%,0.8%
"Apr 28, 2016",12:00am,EUR,Spanish Flash CPI y/y,Medium,-1.1%,-0.7%,-0.8%
"Apr 28, 2016",12:00am,EUR,Spanish Unemployment Rate,Medium,21.0%,20.9%,20.9%
"Apr 28, 2016",12:55am,EUR,German Unemployment Change,Medium,-16K,1K,-2K
"Apr 28, 2016",11:00pm,EUR,German Retail Sales m/m,Medium,-1.1%,0.3%,0.0%
"Apr 29, 2016",12:00am,EUR,Spanish Flash GDP q/q,Medium,0.8%,0.7%,0.8%
"Apr 29, 2016",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,0.8%,0.9%,1.0%
"Apr 29, 2016",2:00am,EUR,CPI Flash Estimate y/y,Medium,-0.2%,-0.1%,0.0%
"Apr 29, 2016",2:00am,EUR,Prelim Flash GDP q/q,Medium,0.6%,0.4%,0.3%
"Apr 19, 2016",2:00am,EUR,German ZEW Economic Sentiment,High,11.2,8.2,4.3
"Apr 19, 2016",2:00am,EUR,ZEW Economic Sentiment,Medium,21.5,13.9,10.6
"Apr 20, 2016",3:00am,EUR,ECB President Draghi Speaks,High,,,
"Apr 21, 2016",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Apr 21, 2016",4:45am,EUR,Monetary Policy Statement,High,,,
"Apr 21, 2016",5:30am,EUR,ECB Press Conference,High,,,
"Apr 22, 2016",12:00am,EUR,French Flash Manufacturing PMI,Medium,48.3,49.9,49.6
"Apr 22, 2016",12:00am,EUR,French Flash Services PMI,Medium,50.8,50.2,49.9
"Apr 22, 2016",12:30am,EUR,German Flash Manufacturing PMI,Medium,51.9,51.0,50.7
"Apr 22, 2016",12:30am,EUR,German Flash Services PMI,Medium,54.6,55.1,55.1
"Apr 22, 2016",1:00am,EUR,Flash Manufacturing PMI,Medium,51.5,51.8,51.6
"Apr 22, 2016",1:00am,EUR,Flash Services PMI,Medium,53.2,53.3,53.1
"Apr 22, 2016",Day 1,EUR,ECOFIN Meetings,Medium,,,
"Apr 22, 2016",All Day,EUR,Eurogroup Meetings,Medium,,,
"Apr 23, 2016",Day 2,EUR,ECOFIN Meetings,Medium,,,
"May 2, 2016",12:15am,EUR,Spanish Manufacturing PMI,Medium,53.5,53.0,53.4
"May 2, 2016",2:30am,EUR,German Buba President Weidmann Speaks,Medium,,,
"May 2, 2016",7:00am,EUR,ECB President Draghi Speaks,High,,,
"May 3, 2016",2:00am,EUR,EU Economic Forecasts,Medium,,,
"May 4, 2016",12:00am,EUR,Spanish Unemployment Change,Medium,-83.6K,-86.6K,-58.2K
"May 4, 2016",3:15am,EUR,German Buba President Weidmann Speaks,Medium,,,
"May 8, 2016",11:00pm,EUR,German Factory Orders m/m,Medium,1.9%,0.7%,-0.8%
"May 9, 2016",All Day,EUR,Eurogroup Meetings,High,,,
"May 12, 2016",11:00pm,EUR,German Prelim GDP q/q,Medium,0.7%,0.6%,0.3%
"May 13, 2016",2:00am,EUR,Flash GDP q/q,Medium,0.5%,0.6%,0.6%
"May 18, 2016",2:00am,EUR,Final CPI y/y,Medium,-0.2%,-0.2%,-0.2%
"May 19, 2016",4:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
"May 23, 2016",12:00am,EUR,French Flash Manufacturing PMI,Medium,48.3,49.0,48.0
"May 23, 2016",12:00am,EUR,French Flash Services PMI,Medium,51.8,50.8,50.6
"May 23, 2016",12:30am,EUR,German Flash Manufacturing PMI,Medium,52.4,52.1,51.8
"May 23, 2016",12:30am,EUR,German Flash Services PMI,Medium,55.2,54.6,54.5
"May 23, 2016",1:00am,EUR,Flash Manufacturing PMI,Medium,51.5,51.9,51.7
"May 23, 2016",1:00am,EUR,Flash Services PMI,Medium,53.1,53.3,53.1
"May 24, 2016",2:00am,EUR,German ZEW Economic Sentiment,High,6.4,12.1,11.2
"May 24, 2016",2:00am,EUR,ZEW Economic Sentiment,Medium,16.8,23.4,21.5
"May 24, 2016",All Day,EUR,Eurogroup Meetings,Medium,,,
"May 25, 2016",1:00am,EUR,German ifo Business Climate,High,107.7,106.9,106.7
"May 25, 2016",All Day,EUR,ECOFIN Meetings,Medium,,,
"May 29, 2016",All Day,EUR,German Prelim CPI m/m,Medium,0.3%,0.3%,-0.4%
"May 30, 2016",12:00am,EUR,Spanish Flash CPI y/y,Medium,-1.0%,-1.0%,-1.1%
"May 30, 2016",11:00pm,EUR,German Retail Sales m/m,Medium,-0.9%,1.0%,-1.4%
"May 31, 2016",12:55am,EUR,German Unemployment Change,Medium,-11K,-4K,-16K
"May 31, 2016",1:00am,EUR,M3 Money Supply y/y,Medium,4.6%,5.0%,5.0%
"May 31, 2016",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,0.8%,0.8%,0.7%
"May 31, 2016",2:00am,EUR,CPI Flash Estimate y/y,Medium,-0.1%,-0.1%,-0.2%
"Jun 1, 2016",12:15am,EUR,Spanish Manufacturing PMI,Medium,51.8,52.6,53.5
"Jun 2, 2016",12:00am,EUR,Spanish Unemployment Change,Medium,-119.8K,-110.0K,-83.6K
"Jun 2, 2016",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Jun 2, 2016",4:45am,EUR,Monetary Policy Statement,High,,,
"Jun 2, 2016",5:30am,EUR,ECB Press Conference,High,,,
"Jun 5, 2016",11:00pm,EUR,German Factory Orders m/m,Medium,-2.0%,-0.4%,2.6%
"Jun 9, 2016",12:00am,EUR,ECB President Draghi Speaks,High,,,
"Jun 10, 2016",12:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Jun 13, 2016",12:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
