month,error_none,error_blind,error_shap,error_oracle,dir_correct_none,dir_correct_blind,dir_correct_shap,dir_correct_oracle
2023-11,0.0010919798295405798,0.001093027877720536,0.001064352223072539,0.001093027877720536,0.6388888888888888,0.6333333333333333,0.6388888888888888,0.6333333333333333
2023-12,0.0011177552403391678,0.0011125377107360887,0.00108145281471381,0.0011165419851242452,0.5888888888888889,0.5888888888888889,0.5944444444444444,0.5444444444444444
2024-02,0.0007776391853595547,0.0007760218004200493,0.0007760218004200493,0.000770420869365335,0.5666666666666667,0.6277777777777778,0.6277777777777778,0.6444444444444445
2024-03,0.0008386817632660926,0.0008545901198149855,0.0008412149375430021,0.0008455918475145802,0.5777777777777777,0.5777777777777777,0.5888888888888889,0.5944444444444444
2024-04,0.0007342474931256157,0.0007337735194577556,0.0007236196805666962,0.0007550372196980573,0.5611111111111111,0.6,0.5666666666666667,0.5611111111111111
2024-06,0.000822178206283409,0.000813893268113651,0.0008084351243133991,0.0008061304727460455,0.5555555555555556,0.6111111111111112,0.5888888888888889,0.5722222222222222
2024-07,0.0007641727744296602,0.0007440073573480913,0.0007381645450659802,0.0007437623667916545,0.5722222222222222,0.55,0.5277777777777778,0.5055555555555555
2024-08,0.0008536454379150346,0.0008741809785722606,0.0008752978926467817,0.0008741809785722606,0.5777777777777777,0.5888888888888889,0.5444444444444444,0.5888888888888889
2024-10,0.0009798802356388936,0.0009950121514467967,0.0009950121514467967,0.0009950121514467967,0.6,0.5722222222222222,0.5722222222222222,0.5722222222222222
2024-11,0.0013613860606417059,0.0014322472503621615,0.0014322472503621615,0.0014377432550656325,0.5388888888888889,0.5666666666666667,0.5666666666666667,0.5777777777777777
2024-12,0.001463789366227808,0.0014308518002908114,0.0014308518002908114,0.0014308518002908114,0.5333333333333333,0.55,0.55,0.55
2025-02,0.0012883810814260813,0.0013208505635603767,0.0013186079398612594,0.0013186079398612594,0.5333333333333333,0.5555555555555556,0.5888888888888889,0.5888888888888889
2025-03,0.001972808504717053,0.002030246395996171,0.002031009359567553,0.002031009359567553,0.5722222222222222,0.5277777777777778,0.5166666666666667,0.5166666666666667
2025-04,0.0014668313699099144,0.0014837456385016832,0.0015091087300538408,0.0015091087300538408,0.5611111111111111,0.6166666666666667,0.5277777777777778,0.5277777777777778
2025-06,0.0012071472323884514,0.0012079577363586893,0.0012079577363586893,0.0012079577363586893,0.5666666666666667,0.55,0.55,0.55
2025-07,0.0011803466381266742,0.001237692616851654,0.0012445264493240495,0.0012445264493240495,0.5944444444444444,0.5888888888888889,0.5666666666666667,0.5666666666666667
2025-08,0.001016983644764709,0.0010061139083986123,0.0010117371227616277,0.0010117371227616277,0.5888888888888889,0.5666666666666667,0.5833333333333334,0.5833333333333334
2025-10,0.0009518465744555923,0.0009196343306319521,0.0009196343306319521,0.0009377482833925227,0.5777777777777777,0.5888888888888889,0.5888888888888889,0.5611111111111111
2025-11,0.0008025447974466668,0.000807869340518207,0.0008150924931555457,0.0007977831812013211,0.5388888888888889,0.5444444444444444,0.5388888888888889,0.5611111111111111
2025-12,0.0010111844370320434,0.0010366842352104964,0.0010292068690481593,0.0010320572760912218,0.5944444444444444,0.6388888888888888,0.6444444444444445,0.6555555555555556
2026-02,0.0011942318414969028,0.0012655954917547374,0.0012573979123658098,0.0012507131799785068,0.6277777777777778,0.5833333333333334,0.5611111111111111,0.5666666666666667
